# title: 2022-12-23 exclusion
# label: exclusion
# status: passed
# reason: candidate-aware exclusion copied from combined sensitivity with candidate bins set to candidate coupling
# frequency_axis_unit: Hz
# frequency_offset (MHz): 1.348568
# frequency_grid_RBW (Hz): 2
# columns: frequency_minus_offset, frequency, combined_limit, valid_mask, candidate_mask
# units: Hz, Hz, 1 / GeV, boolean_as_0_or_1, boolean_as_0_or_1
-4882	1343686	nan	0	0
-4880	1343688	nan	0	0
-4878	1343690	nan	0	0
-4876	1343692	nan	0	0
-4874	1343694	nan	0	0
-4872	1343696	nan	0	0
-4870	1343698	nan	0	0
-4868	1343700	nan	0	0
-4866	1343702	nan	0	0
-4864	1343704	nan	0	0
-4862	1343706	nan	0	0
-4860	1343708	nan	0	0
-4858	1343710	nan	0	0
-4856	1343712	nan	0	0
-4854	1343714	nan	0	0
-4852	1343716	nan	0	0
-4850	1343718	nan	0	0
-4848	1343720	nan	0	0
-4846	1343722	nan	0	0
-4844	1343724	nan	0	0
-4842	1343726	nan	0	0
-4840	1343728	nan	0	0
-4838	1343730	nan	0	0
-4836	1343732	nan	0	0
-4834	1343734	nan	0	0
-4832	1343736	nan	0	0
-4830	1343738	nan	0	0
-4828	1343740	nan	0	0
-4826	1343742	nan	0	0
-4824	1343744	nan	0	0
-4822	1343746	nan	0	0
-4820	1343748	nan	0	0
-4818	1343750	nan	0	0
-4816	1343752	nan	0	0
-4814	1343754	nan	0	0
-4812	1343756	nan	0	0
-4810	1343758	nan	0	0
-4808	1343760	nan	0	0
-4806	1343762	nan	0	0
-4804	1343764	nan	0	0
-4802	1343766	nan	0	0
-4800	1343768	nan	0	0
-4798	1343770	nan	0	0
-4796	1343772	nan	0	0
-4794	1343774	nan	0	0
-4792	1343776	nan	0	0
-4790	1343778	nan	0	0
-4788	1343780	nan	0	0
-4786	1343782	nan	0	0
-4784	1343784	nan	0	0
-4782	1343786	nan	0	0
-4780	1343788	nan	0	0
-4778	1343790	nan	0	0
-4776	1343792	nan	0	0
-4774	1343794	nan	0	0
-4772	1343796	nan	0	0
-4770	1343798	nan	0	0
-4768	1343800	nan	0	0
-4766	1343802	nan	0	0
-4764	1343804	nan	0	0
-4762	1343806	nan	0	0
-4760	1343808	nan	0	0
-4758	1343810	nan	0	0
-4756	1343812	nan	0	0
-4754	1343814	nan	0	0
-4752	1343816	nan	0	0
-4750	1343818	nan	0	0
-4748	1343820	nan	0	0
-4746	1343822	nan	0	0
-4744	1343824	nan	0	0
-4742	1343826	nan	0	0
-4740	1343828	nan	0	0
-4738	1343830	nan	0	0
-4736	1343832	nan	0	0
-4734	1343834	nan	0	0
-4732	1343836	nan	0	0
-4730	1343838	nan	0	0
-4728	1343840	nan	0	0
-4726	1343842	nan	0	0
-4724	1343844	nan	0	0
-4722	1343846	nan	0	0
-4720	1343848	nan	0	0
-4718	1343850	nan	0	0
-4716	1343852	nan	0	0
-4714	1343854	nan	0	0
-4712	1343856	nan	0	0
-4710	1343858	nan	0	0
-4708	1343860	nan	0	0
-4706	1343862	nan	0	0
-4704	1343864	nan	0	0
-4702	1343866	nan	0	0
-4700	1343868	nan	0	0
-4698	1343870	nan	0	0
-4696	1343872	nan	0	0
-4694	1343874	nan	0	0
-4692	1343876	nan	0	0
-4690	1343878	nan	0	0
-4688	1343880	nan	0	0
-4686	1343882	nan	0	0
-4684	1343884	nan	0	0
-4682	1343886	nan	0	0
-4680	1343888	nan	0	0
-4678	1343890	nan	0	0
-4676	1343892	nan	0	0
-4674	1343894	nan	0	0
-4672	1343896	nan	0	0
-4670	1343898	nan	0	0
-4668	1343900	nan	0	0
-4666	1343902	nan	0	0
-4664	1343904	nan	0	0
-4662	1343906	nan	0	0
-4660	1343908	nan	0	0
-4658	1343910	nan	0	0
-4656	1343912	nan	0	0
-4654	1343914	nan	0	0
-4652	1343916	nan	0	0
-4650	1343918	nan	0	0
-4648	1343920	nan	0	0
-4646	1343922	nan	0	0
-4644	1343924	nan	0	0
-4642	1343926	nan	0	0
-4640	1343928	nan	0	0
-4638	1343930	nan	0	0
-4636	1343932	nan	0	0
